,type,State,startdate,enddate,pollster,samplesize,rawpoll_clinton,rawpoll_trump,poll_id,poll_date,age_days,Votes,Trump_voters
2879,polls-plus,Pennsylvania,2016-09-09 00:00:00,2016-09-15 00:00:00,Ipsos,423.0,46.1,43.8,45866,2016-09-12 00:00:00,26.0,20.0,185.0
2967,polls-plus,Pennsylvania,2016-04-04 00:00:00,2016-04-07 00:00:00,Fox News/Anderson Robbins Research/Shaw & Company Research,1607.0,44.0,44.0,36712,2016-04-05 12:00:00,185.5,20.0,707.0
3011,polls-plus,Pennsylvania,2016-09-14 00:00:00,2016-09-20 00:00:00,Google Consumer Surveys,772.0,34.8,36.0,45986,2016-09-17 00:00:00,21.0,20.0,278.0
3023,polls-plus,Pennsylvania,2016-09-02 00:00:00,2016-09-08 00:00:00,Ipsos,422.0,49.1,44.3,45675,2016-09-05 00:00:00,33.0,20.0,186.0
3040,polls-plus,Pennsylvania,2016-07-05 00:00:00,2016-07-10 00:00:00,Marist College,829.0,43.0,35.0,44574,2016-07-07 12:00:00,92.5,20.0,290.0
3109,polls-plus,Pennsylvania,2016-06-27 00:00:00,2016-06-28 00:00:00,Gravis Marketing,1958.0,49.5,48.0,44488,2016-06-27 12:00:00,102.5,20.0,939.0
3128,polls-plus,Pennsylvania,2016-09-07 00:00:00,2016-09-13 00:00:00,Google Consumer Surveys,831.0,33.6,36.2,45780,2016-09-10 00:00:00,28.0,20.0,300.0
3196,polls-plus,Pennsylvania,2016-08-26 00:00:00,2016-09-01 00:00:00,Ipsos,343.0,48.0,41.8,45310,2016-08-29 00:00:00,40.0,20.0,143.0
3260,polls-plus,Pennsylvania,2016-08-12 00:00:00,2016-08-18 00:00:00,Ipsos,771.0,45.8,45.3,44974,2016-08-15 00:00:00,54.0,20.0,349.0
3265,polls-plus,Pennsylvania,2016-08-31 00:00:00,2016-09-06 00:00:00,Google Consumer Surveys,808.0,33.0,34.6,45477,2016-09-03 00:00:00,35.0,20.0,279.0
3312,polls-plus,Pennsylvania,2016-08-19 00:00:00,2016-08-25 00:00:00,Ipsos,334.0,49.8,43.3,45029,2016-08-22 00:00:00,47.0,20.0,144.0
3360,polls-plus,Pennsylvania,2016-08-24 00:00:00,2016-08-30 00:00:00,Google Consumer Surveys,882.0,36.2,35.2,45528,2016-08-27 00:00:00,42.0,20.0,310.0
3441,polls-plus,Pennsylvania,2016-08-17 00:00:00,2016-08-23 00:00:00,Google Consumer Surveys,898.0,37.0,32.8,45578,2016-08-20 00:00:00,49.0,20.0,294.0
3533,polls-plus,Pennsylvania,2016-08-10 00:00:00,2016-08-16 00:00:00,Google Consumer Surveys,882.0,40.4,30.6,45628,2016-08-13 00:00:00,56.0,20.0,269.0
3589,polls-plus,Pennsylvania,2016-03-01 00:00:00,2016-03-11 00:00:00,Mercyhurst University,421.0,43.0,35.0,44028,2016-03-06 00:00:00,216.0,20.0,147.0
3592,polls-plus,Pennsylvania,2016-03-14 00:00:00,2016-03-20 00:00:00,Franklin & Marshall College,828.0,46.0,33.0,36652,2016-03-17 00:00:00,205.0,20.0,273.0
3610,polls-plus,Pennsylvania,2016-03-01 00:00:00,2016-03-02 00:00:00,Harper Polling,662.0,45.0,40.0,36573,2016-03-01 12:00:00,220.5,20.0,264.0
3641,polls-plus,Pennsylvania,2016-02-11 00:00:00,2016-02-16 00:00:00,Robert Morris University,511.0,43.4,44.3,36446,2016-02-13 12:00:00,237.5,20.0,226.0
4051,polls-plus,Pennsylvania,2016-06-03 00:00:00,2016-06-05 00:00:00,Public Policy Polling,1106.0,41.0,40.0,44206,2016-06-04 00:00:00,126.0,20.0,442.0
4052,polls-plus,Pennsylvania,2016-06-30 00:00:00,2016-07-11 00:00:00,Quinnipiac University,982.0,34.0,40.0,44567,2016-07-05 12:00:00,94.5,20.0,392.0
4101,polls-plus,Pennsylvania,2016-06-22 00:00:00,2016-06-23 00:00:00,Public Policy Polling,980.0,46.0,42.0,44436,2016-06-22 12:00:00,107.5,20.0,411.0
4105,polls-plus,Pennsylvania,2016-07-29 00:00:00,2016-07-31 00:00:00,Public Policy Polling,1505.0,45.0,42.0,44720,2016-07-30 00:00:00,70.0,20.0,632.0
4118,polls-plus,Pennsylvania,2016-04-18 00:00:00,2016-04-20 00:00:00,Marist College,2606.0,54.0,39.0,42724,2016-04-19 00:00:00,172.0,20.0,1016.0
4138,polls-plus,Pennsylvania,2016-07-30 00:00:00,2016-08-07 00:00:00,Quinnipiac University,815.0,48.0,39.0,44808,2016-08-03 00:00:00,66.0,20.0,317.0
4158,polls-plus,Pennsylvania,2016-04-27 00:00:00,2016-05-08 00:00:00,Quinnipiac University,1077.0,43.0,42.0,44040,2016-05-02 12:00:00,158.5,20.0,452.0
4184,polls-plus,Pennsylvania,2016-03-30 00:00:00,2016-04-04 00:00:00,Quinnipiac University,1737.0,45.0,42.0,36698,2016-04-01 12:00:00,189.5,20.0,729.0
4198,polls-plus,Pennsylvania,2016-06-08 00:00:00,2016-06-19 00:00:00,Quinnipiac University,950.0,39.0,36.0,44372,2016-06-13 12:00:00,116.5,20.0,342.0
