,type,State,startdate,enddate,pollster,samplesize,rawpoll_clinton,rawpoll_trump,poll_id,poll_date,age_days,Votes,Trump_voters
2663,polls-plus,Nevada,2016-08-26 00:00:00,2016-09-15 00:00:00,Ipsos,293.0,37.6,41.5,45857,2016-09-05 00:00:00,33.0,6.0,121.0
2813,polls-plus,Nevada,2016-09-07 00:00:00,2016-09-13 00:00:00,Google Consumer Surveys,207.0,27.8,35.6,45775,2016-09-10 00:00:00,28.0,6.0,73.0
2823,polls-plus,Nevada,2016-08-19 00:00:00,2016-09-08 00:00:00,Ipsos,273.0,43.4,40.5,45666,2016-08-29 00:00:00,40.0,6.0,110.0
2850,polls-plus,Nevada,2016-07-29 00:00:00,2016-07-31 00:00:00,Rasmussen Reports/Pulse Opinion Research,750.0,41.0,40.0,44721,2016-07-30 00:00:00,70.0,6.0,300.0
2933,polls-plus,Nevada,2016-08-31 00:00:00,2016-09-06 00:00:00,Google Consumer Surveys,220.0,34.8,33.8,45472,2016-09-03 00:00:00,35.0,6.0,74.0
3008,polls-plus,Nevada,2016-08-12 00:00:00,2016-09-01 00:00:00,Ipsos,225.0,42.9,34.9,45302,2016-08-22 00:00:00,47.0,6.0,78.0
3014,polls-plus,Nevada,2016-05-24 00:00:00,2016-05-25 00:00:00,Gravis Marketing,1637.0,41.0,44.0,44599,2016-05-24 12:00:00,136.5,6.0,720.0
3020,polls-plus,Nevada,2016-07-22 00:00:00,2016-07-24 00:00:00,Rasmussen Reports/Pulse Opinion Research,750.0,38.0,43.0,44681,2016-07-23 00:00:00,77.0,6.0,322.0
3086,polls-plus,Nevada,2016-08-24 00:00:00,2016-08-30 00:00:00,Google Consumer Surveys,199.0,34.4,33.9,45523,2016-08-27 00:00:00,42.0,6.0,67.0
3118,polls-plus,Nevada,2016-08-05 00:00:00,2016-08-25 00:00:00,Ipsos,253.0,40.9,38.8,45021,2016-08-15 00:00:00,54.0,6.0,98.0
3177,polls-plus,Nevada,2016-08-17 00:00:00,2016-08-23 00:00:00,Google Consumer Surveys,242.0,30.0,41.5,45573,2016-08-20 00:00:00,49.0,6.0,100.0
3203,polls-plus,Nevada,2016-07-29 00:00:00,2016-08-18 00:00:00,Ipsos,350.0,40.0,38.3,44965,2016-08-08 00:00:00,61.0,6.0,134.0
3301,polls-plus,Nevada,2016-08-10 00:00:00,2016-08-16 00:00:00,Google Consumer Surveys,282.0,31.8,35.7,45623,2016-08-13 00:00:00,56.0,6.0,100.0
3856,polls-plus,Nevada,2015-11-10 00:00:00,2015-11-16 00:00:00,Morning Consult,628.0,41.0,44.0,35395,2015-11-13 00:00:00,330.0,6.0,276.0
