,type,State,startdate,enddate,pollster,samplesize,rawpoll_clinton,rawpoll_trump,poll_id,poll_date,age_days,Votes,Trump_voters
3003,polls-plus,Arizona,2016-05-13 00:00:00,2016-05-15 00:00:00,Public Policy Polling,896.0,38.0,40.0,44079,2016-05-14 00:00:00,147.0,11.0,358.0
3032,polls-plus,Arizona,2016-08-26 00:00:00,2016-09-08 00:00:00,Ipsos,458.0,39.6,45.9,45642,2016-09-01 12:00:00,36.5,11.0,210.0
3045,polls-plus,Arizona,2016-09-07 00:00:00,2016-09-13 00:00:00,Google Consumer Surveys,601.0,34.0,34.6,45745,2016-09-10 00:00:00,28.0,11.0,207.0
3169,polls-plus,Arizona,2016-08-31 00:00:00,2016-09-06 00:00:00,Google Consumer Surveys,635.0,34.9,34.6,45443,2016-09-03 00:00:00,35.0,11.0,219.0
3205,polls-plus,Arizona,2016-04-04 00:00:00,2016-04-11 00:00:00,Behavior Research Center (Rocky Mountain),564.0,42.0,35.0,42742,2016-04-07 12:00:00,183.5,11.0,197.0
3207,polls-plus,Arizona,2016-08-19 00:00:00,2016-09-01 00:00:00,Ipsos,365.0,41.4,44.6,45280,2016-08-25 12:00:00,43.5,11.0,162.0
3325,polls-plus,Arizona,2016-08-12 00:00:00,2016-08-25 00:00:00,Ipsos,362.0,43.2,46.0,44999,2016-08-18 12:00:00,50.5,11.0,166.0
3331,polls-plus,Arizona,2016-08-24 00:00:00,2016-08-30 00:00:00,Google Consumer Surveys,533.0,37.2,32.3,45493,2016-08-27 00:00:00,42.0,11.0,172.0
3399,polls-plus,Arizona,2016-08-05 00:00:00,2016-08-18 00:00:00,Ipsos,438.0,39.0,47.0,44941,2016-08-11 12:00:00,57.5,11.0,205.0
3419,polls-plus,Arizona,2016-08-17 00:00:00,2016-08-23 00:00:00,Google Consumer Surveys,530.0,35.1,26.9,45544,2016-08-20 00:00:00,49.0,11.0,142.0
3447,polls-plus,Arizona,2016-03-07 00:00:00,2016-03-11 00:00:00,Merrill Poll,701.0,38.0,38.0,36621,2016-03-09 00:00:00,213.0,11.0,266.0
3510,polls-plus,Arizona,2016-08-10 00:00:00,2016-08-16 00:00:00,Google Consumer Surveys,544.0,37.1,32.9,45594,2016-08-13 00:00:00,56.0,11.0,179.0
3810,polls-plus,Arizona,2015-12-04 00:00:00,2015-12-09 00:00:00,Strategies 360,504.0,42.0,44.0,35447,2015-12-06 12:00:00,306.5,11.0,221.0
