,type,State,startdate,enddate,pollster,samplesize,rawpoll_clinton,rawpoll_trump,poll_id,poll_date,age_days,Votes,Trump_voters
2975,polls-plus,California,2016-09-21 00:00:00,2016-09-26 00:00:00,Google Consumer Surveys,1311.0,45.5,30.4,46238,2016-09-23 12:00:00,14.5,55.0,397.0
2989,polls-plus,California,2016-09-02 00:00:00,2016-09-08 00:00:00,Ipsos,751.0,59.6,32.2,45644,2016-09-05 00:00:00,33.0,55.0,241.0
3111,polls-plus,California,2016-09-14 00:00:00,2016-09-20 00:00:00,Google Consumer Surveys,1374.0,46.4,28.1,45951,2016-09-17 00:00:00,21.0,55.0,385.0
3215,polls-plus,California,2016-08-26 00:00:00,2016-09-01 00:00:00,Ipsos,534.0,62.7,24.2,45282,2016-08-29 00:00:00,40.0,55.0,129.0
3229,polls-plus,California,2016-09-07 00:00:00,2016-09-13 00:00:00,Google Consumer Surveys,1544.0,43.4,26.4,45746,2016-09-10 00:00:00,28.0,55.0,406.0
3249,polls-plus,California,2016-05-31 00:00:00,2016-06-03 00:00:00,YouGov,1187.0,48.0,33.0,44193,2016-06-01 12:00:00,128.5,55.0,391.0
3290,polls-plus,California,2016-08-12 00:00:00,2016-08-18 00:00:00,Ipsos,1203.0,63.1,26.1,44943,2016-08-15 00:00:00,54.0,55.0,313.0
3335,polls-plus,California,2016-08-19 00:00:00,2016-08-25 00:00:00,Ipsos,518.0,60.7,25.0,45001,2016-08-22 00:00:00,47.0,55.0,129.0
3362,polls-plus,California,2016-08-31 00:00:00,2016-09-06 00:00:00,Google Consumer Surveys,1457.0,43.9,27.5,45444,2016-09-03 00:00:00,35.0,55.0,400.0
3431,polls-plus,California,2016-08-24 00:00:00,2016-08-30 00:00:00,Google Consumer Surveys,1584.0,43.8,26.1,45494,2016-08-27 00:00:00,42.0,55.0,413.0
3503,polls-plus,California,2016-08-17 00:00:00,2016-08-23 00:00:00,Google Consumer Surveys,1668.0,40.6,27.6,45545,2016-08-20 00:00:00,49.0,55.0,461.0
3579,polls-plus,California,2016-08-10 00:00:00,2016-08-16 00:00:00,Google Consumer Surveys,1633.0,43.6,25.4,45595,2016-08-13 00:00:00,56.0,55.0,415.0
3585,polls-plus,California,2016-03-16 00:00:00,2016-03-23 00:00:00,Greenberg Quinlan Rosner/American Viewpoint,1202.0,57.0,30.0,36654,2016-03-19 12:00:00,202.5,55.0,360.0
3624,polls-plus,California,2016-06-09 00:00:00,2016-06-10 00:00:00,SurveyMonkey,1264.0,54.0,28.0,44244,2016-06-09 12:00:00,120.5,55.0,353.0
4054,polls-plus,California,2016-05-04 00:00:00,2016-05-16 00:00:00,YouGov,1196.0,45.0,33.0,44157,2016-05-10 00:00:00,151.0,55.0,394.0
4064,polls-plus,California,2016-05-19 00:00:00,2016-05-22 00:00:00,SurveyUSA,1383.0,52.0,38.0,44118,2016-05-20 12:00:00,140.5,55.0,525.0
4092,polls-plus,California,2016-03-24 00:00:00,2016-04-04 00:00:00,Field Research Corporation (Field Poll),1400.0,59.0,31.0,36700,2016-03-29 12:00:00,192.5,55.0,434.0
4097,polls-plus,California,2016-04-27 00:00:00,2016-04-30 00:00:00,SurveyUSA,2011.0,56.0,34.0,44012,2016-04-28 12:00:00,162.5,55.0,683.0
4112,polls-plus,California,2016-03-30 00:00:00,2016-04-03 00:00:00,SurveyUSA,1507.0,60.0,26.0,36688,2016-04-01 00:00:00,190.0,55.0,391.0
4143,polls-plus,California,2016-05-13 00:00:00,2016-05-22 00:00:00,Public Policy Institute of California,996.0,49.0,39.0,44148,2016-05-17 12:00:00,143.5,55.0,388.0
4156,polls-plus,California,2016-07-10 00:00:00,2016-07-19 00:00:00,Public Policy Institute of California,1056.0,46.0,30.0,44701,2016-07-14 12:00:00,85.5,55.0,316.0
4183,polls-plus,California,2016-09-08 00:00:00,2016-09-11 00:00:00,SurveyUSA,678.0,57.0,32.0,45717,2016-09-09 12:00:00,28.5,55.0,216.0
